date,actual,forecast
1981-02-01 18:00:00,-0.22,
1981-03-01 18:00:00,-0.49,
1981-04-01 18:00:00,-0.74,
1981-05-01 18:00:00,-0.48,
1981-06-01 18:00:00,-0.54,
1981-07-01 18:00:00,-0.09,
1981-08-01 18:00:00,0.51,
1981-09-01 18:00:00,0.12,
1981-10-01 18:00:00,0.47,
1981-11-01 18:00:00,0.66,
1981-12-01 18:00:00,0.22,
1982-01-01 18:00:00,0.56,
1982-02-01 18:00:00,0.29,
1982-03-01 18:00:00,0.12,
1982-04-01 18:00:00,0.35,
1982-05-01 18:00:00,-0.16,
1982-06-01 18:00:00,0.23,
1982-07-01 18:00:00,0.26,
1982-08-01 18:00:00,0.27,
1982-09-01 18:00:00,0.25,
1982-10-01 18:00:00,0.38,
1982-11-01 18:00:00,0.11,
1982-12-01 18:00:00,0.32,
1983-01-01 18:00:00,0.56,
1983-02-01 18:00:00,-0.06,
1983-03-01 18:00:00,-0.14,
1983-04-01 18:00:00,0.14,
1983-05-01 18:00:00,-0.07,
1983-06-01 18:00:00,0.29,
1983-07-01 18:00:00,0.36,
1983-08-01 18:00:00,0.44,
1983-09-01 18:00:00,0.22,
1983-10-01 18:00:00,-0.35,
1983-11-01 18:00:00,-0.03,
1983-12-01 18:00:00,-0.02,
1984-01-01 18:00:00,0.06,
1984-02-01 18:00:00,0.17,
1984-03-01 18:00:00,-0.05,
1984-04-01 18:00:00,0.14,
1984-05-01 18:00:00,-0.01,
1984-06-01 18:00:00,0.23,
1984-07-01 18:00:00,0.28,
1984-08-01 18:00:00,-0.04,
1984-09-01 18:00:00,0.26,
1984-10-01 18:00:00,-0.37,
1984-11-01 18:00:00,-0.14,
1984-12-01 18:00:00,-0.62,
1985-01-01 18:00:00,-0.95,
1985-02-01 18:00:00,-0.9,
1985-03-01 18:00:00,-1.26,
1985-04-01 18:00:00,-0.66,
1985-05-01 18:00:00,-1.06,
1985-06-01 18:00:00,-1.26,
1985-07-01 18:00:00,-1.45,
1985-08-01 18:00:00,-1.29,
1985-09-01 18:00:00,-1.28,
1985-10-01 18:00:00,-1.25,
1985-11-01 18:00:00,-0.89,
1985-12-01 18:00:00,-1.37,
1986-01-01 18:00:00,-2.51,
1986-02-01 18:00:00,-0.45,
1986-03-01 18:00:00,-1.29,
1986-04-01 18:00:00,-1.27,
1986-05-01 18:00:00,-1.48,
1986-06-01 18:00:00,-1.05,
1986-07-01 18:00:00,-0.94,
1986-08-01 18:00:00,-0.77,
1986-09-01 18:00:00,-0.96,
1986-10-01 18:00:00,-0.81,
1986-11-01 18:00:00,-0.38,
1986-12-01 18:00:00,-0.9,
1987-01-01 18:00:00,-1.73,
1987-02-01 18:00:00,-0.3,
1987-03-01 18:00:00,-0.4,
1987-04-01 18:00:00,-0.34,
1987-05-01 18:00:00,-0.64,
1987-06-01 18:00:00,-0.28,
1987-07-01 18:00:00,-0.04,
1987-08-01 18:00:00,-0.17,
1987-09-01 18:00:00,-0.2,
1987-10-01 18:00:00,-0.32,
1987-11-01 18:00:00,0.16,
1987-12-01 18:00:00,-0.27,
1988-01-01 18:00:00,-1.04,
1988-02-01 18:00:00,0.33,
1988-03-01 18:00:00,-0.42,
1988-04-01 18:00:00,-0.51,
1988-05-01 18:00:00,-0.33,
1988-06-01 18:00:00,0.01,
1988-07-01 18:00:00,-0.23,
1988-08-01 18:00:00,-0.62,
1988-09-01 18:00:00,-0.73,
1988-10-01 18:00:00,-0.93,
1988-11-01 18:00:00,-0.35,
1988-12-01 18:00:00,-1.58,
1989-01-01 18:00:00,-2.38,
1989-02-01 18:00:00,-0.1,
1989-03-01 18:00:00,-0.72,
1989-04-01 18:00:00,-1.07,
1989-05-01 18:00:00,-1.86,
1989-06-01 18:00:00,-0.88,
1989-07-01 18:00:00,-1.16,
1989-08-01 18:00:00,-0.77,
1989-09-01 18:00:00,-0.27,
1989-10-01 18:00:00,0.33,
1989-11-01 18:00:00,-0.08,
1989-12-01 18:00:00,-0.07,
1990-01-01 18:00:00,0.01,
1990-02-01 18:00:00,0.28,
1990-03-01 18:00:00,-0.27,
1990-04-01 18:00:00,0.82,
1990-05-01 18:00:00,0.5,
1990-06-01 18:00:00,0.37,
1990-07-01 18:00:00,0.87,
1990-08-01 18:00:00,0.72,
1990-09-01 18:00:00,0.92,
1990-10-01 18:00:00,0.69,
1990-11-01 18:00:00,1.29,
1990-12-01 18:00:00,0.86,
1991-01-01 18:00:00,1.61,
1991-02-01 18:00:00,0.91,
1991-03-01 18:00:00,0.94,
1991-04-01 18:00:00,0.41,
1991-05-01 18:00:00,0.08,
1991-06-01 18:00:00,0.62,
1991-07-01 18:00:00,0.72,
1991-08-01 18:00:00,1.1,
1991-09-01 18:00:00,0.88,
1991-10-01 18:00:00,0.64,
1991-11-01 18:00:00,0.95,
1991-12-01 18:00:00,0.85,
1992-01-01 18:00:00,0.08,
1992-02-01 18:00:00,0.97,
1992-03-01 18:00:00,0.12,
1992-04-01 18:00:00,0.1,
1992-05-01 18:00:00,0.28,
1992-06-01 18:00:00,0.26,
1992-07-01 18:00:00,0.83,
1992-08-01 18:00:00,0.89,
1992-09-01 18:00:00,1.28,
1992-10-01 18:00:00,0.22,
1992-11-01 18:00:00,0.57,
1992-12-01 18:00:00,0.89,
1993-01-01 18:00:00,-2.02,
1993-02-01 18:00:00,0.15,
1993-03-01 18:00:00,-0.65,
1993-04-01 18:00:00,-0.68,
1993-05-01 18:00:00,-0.59,
1993-06-01 18:00:00,-1.3,
1993-07-01 18:00:00,-0.44,
1993-08-01 18:00:00,-1.14,
1993-09-01 18:00:00,-1.12,
1993-10-01 18:00:00,-0.72,
1993-11-01 18:00:00,-0.59,
1993-12-01 18:00:00,-0.58,
1994-01-01 18:00:00,-4.57,
1994-02-01 18:00:00,-0.84,
1994-03-01 18:00:00,-0.23,
1994-04-01 18:00:00,-0.24,
1994-05-01 18:00:00,-0.47,
1994-06-01 18:00:00,0.0,
1994-07-01 18:00:00,1.04,
1994-08-01 18:00:00,0.72,
1994-09-01 18:00:00,0.18,
1994-10-01 18:00:00,1.24,
1994-11-01 18:00:00,1.02,
1994-12-01 18:00:00,2.36,
1995-01-01 18:00:00,0.59,
1995-02-01 18:00:00,2.68,
1995-03-01 18:00:00,1.76,
1995-04-01 18:00:00,2.64,
1995-05-01 18:00:00,1.71,
